"date","close","volume","open","high","low"
"2017/11/27","37.9000","360462.0000","38.0000","38.1500","37.7500"
"2017/11/24","38.0500","103797.0000","38.8000","38.8000","37.9500"
"2017/11/22","38.5500","321234.0000","38.5500","38.8000","38.4000"
"2017/11/21","38.5000","297847.0000","38.0000","38.5500","37.9000"
"2017/11/20","37.7000","366469.0000","36.7500","37.9000","36.7500"
"2017/11/17","36.6500","392595.0000","36.8500","37.1000","36.4500"
"2017/11/16","37.0000","905501.0000","36.4500","37.5500","36.4500"
"2017/11/15","36.3000","744271.0000","35.7500","36.6500","35.4500"
"2017/11/14","36.3000","475855.0000","35.9500","36.3500","35.6000"
"2017/11/13","36.0900","296979.0000","36.3500","36.4500","35.9500"
"2017/11/10","36.6000","217128.0000","36.4000","36.7500","36.0500"
"2017/11/09","36.1500","366660.0000","36.3500","36.5000","35.5716"
"2017/11/08","36.5000","303001.0000","36.4500","36.5500","36.1000"
"2017/11/07","36.4500","297697.0000","36.7000","36.8750","36.2000"
"2017/11/06","36.6000","267471.0000","36.3000","36.8000","36.0000"
"2017/11/03","36.3000","331888.0000","35.7500","36.4500","35.4000"
"2017/11/02","35.9000","686647.0000","35.5000","36.0000","34.9000"
"2017/11/01","35.4500","549928.0000","35.9000","35.9000","34.3500"
"2017/10/31","34.4000","466301.0000","34.8500","34.8500","34.1750"
"2017/10/30","34.5000","229651.0000","35.1000","35.1500","34.3500"
"2017/10/27","35.1500","466906.0000","35.5000","35.5000","35.0500"
"2017/10/26","35.4000","315385.0000","35.6500","35.7500","35.3500"
"2017/10/25","35.4500","424400.0000","36.3000","36.3000","35.2500"
"2017/10/24","36.2500","435524.0000","36.0500","36.3250","35.9500"
"2017/10/23","35.8000","325142.0000","36.0000","36.1500","35.7000"
"2017/10/20","35.9000","257252.0000","35.8000","36.0000","35.6000"
"2017/10/19","35.4000","300350.0000","35.3000","35.5000","35.1000"
"2017/10/18","35.5500","460879.0000","34.9500","35.7500","34.8000"
"2017/10/17","34.7500","252475.0000","35.0000","35.0000","34.5500"
"2017/10/16","34.8000","370725.0000","35.0500","35.2500","34.7500"
"2017/10/13","34.9500","367331.0000","34.6000","35.1500","34.4000"
"2017/10/12","34.5000","452520.0000","34.7000","35.2000","34.4000"
"2017/10/11","34.6500","413843.0000","34.4500","34.7750","34.3500"
"2017/10/10","34.4500","563849.0000","34.3000","34.9000","34.1000"
"2017/10/09","34.1000","296590.0000","33.8000","34.2750","33.7000"
"2017/10/06","33.6000","265220.0000","33.5500","33.7000","33.2500"
"2017/10/05","33.5500","361924.0000","33.4500","33.9500","33.3000"
"2017/10/04","33.4500","264011.0000","33.1000","33.6500","32.9500"
"2017/10/03","33.0000","596240.0000","33.5500","33.5500","32.4500"
"2017/10/02","33.5000","587022.0000","32.7500","33.5000","32.6000"
"2017/09/29","32.6000","650313.0000","32.5000","32.9500","32.4000"
"2017/09/28","32.5000","418351.0000","32.6500","32.9000","32.3500"
"2017/09/27","32.6000","328939.0000","32.4000","32.7000","31.9750"
"2017/09/26","32.0500","280720.0000","31.9000","32.2500","31.8000"
"2017/09/25","31.8500","225039.0000","31.6000","32.0250","31.5500"
"2017/09/22","31.6500","210953.0000","31.2500","31.8000","31.0284"
"2017/09/21","31.2500","196029.0000","31.3000","31.4000","31.0000"
"2017/09/20","31.2500","195952.0000","31.0000","31.4500","30.9500"
"2017/09/19","31.0000","343033.0000","31.1000","31.3000","30.8000"
"2017/09/18","31.0000","414163.0000","30.8500","31.4250","30.8000"
"2017/09/15","30.7500","621651.0000","30.1000","30.8000","30.0500"
"2017/09/14","30.0500","283966.0000","30.4000","30.5000","30.0250"
"2017/09/13","30.4500","499824.0000","30.2000","30.5750","29.7500"
"2017/09/12","30.1500","375088.0000","30.3000","30.3500","29.8784"
"2017/09/11","30.0500","322616.0000","30.1500","30.4250","30.0000"
"2017/09/08","29.8000","146221.0000","29.7000","29.9500","29.6500"
"2017/09/07","29.6500","213196.0000","29.9500","29.9500","29.5000"
"2017/09/06","29.8500","227178.0000","30.0000","30.1500","29.6000"
"2017/09/05","29.8500","438806.0000","30.8500","31.1000","29.7500"
"2017/09/01","31.0000","198768.0000","30.8000","31.0000","30.6000"
"2017/08/31","30.7000","256997.0000","30.4000","30.7000","30.3000"
"2017/08/30","30.2000","273535.0000","29.9000","30.3500","29.7500"
"2017/08/29","29.9000","205118.0000","29.8500","30.2000","29.6500"
"2017/08/28","30.1500","242069.0000","30.1000","30.1500","29.8000"
"2017/08/25","29.9000","186398.0000","29.9000","30.1500","29.7500"
"2017/08/24","29.7000","292130.0000","29.9000","30.1500","29.6500"
"2017/08/23","29.8500","346372.0000","29.5500","30.0837","29.5000"
"2017/08/22","29.6500","341549.0000","29.4500","29.9500","29.3500"
"2017/08/21","29.3000","270245.0000","29.3000","29.6500","29.1000"
"2017/08/18","29.3500","321872.0000","29.0500","29.7500","29.0000"
"2017/08/17","29.3500","541972.0000","29.6500","30.2500","29.1000"
"2017/08/16","29.7000","516334.0000","30.4000","30.7500","29.5750"
"2017/08/15","30.3000","361491.0000","30.0500","30.4000","29.9500"
"2017/08/14","30.6000","334888.0000","30.5500","30.7000","30.3000"
"2017/08/11","30.1000","410714.0000","30.1500","30.4000","30.0000"
"2017/08/10","30.1500","459842.0000","30.9000","31.0000","30.1500"
"2017/08/09","31.0000","369201.0000","31.3500","31.6500","30.9000"
"2017/08/08","31.5500","663020.0000","31.5000","32.3500","31.3500"
"2017/08/07","31.4500","391896.0000","31.1000","31.6500","31.0766"
"2017/08/04","30.9000","743383.0000","31.2500","31.6500","30.4500"
"2017/08/03","30.7500","577350.0000","30.8500","31.1500","30.7000"
"2017/08/02","30.8500","1299050.0000","32.7500","33.2000","30.3000"
"2017/08/01","33.5000","698128.0000","32.6000","33.8000","32.2500"
"2017/07/31","33.2500","491136.0000","32.8000","33.5000","32.5000"
"2017/07/28","32.6000","337805.0000","32.6500","32.9000","32.4000"
"2017/07/27","32.7500","529816.0000","33.5500","33.5500","32.6500"
"2017/07/26","33.4500","376807.0000","33.7500","33.8500","33.4000"
"2017/07/25","33.6500","435955.0000","33.0000","33.7500","33.0000"
"2017/07/24","32.9000","535329.0000","32.5500","32.9500","32.2743"
"2017/07/21","32.5500","342356.0000","33.1000","33.2000","32.5000"
"2017/07/20","32.9500","447232.0000","32.7000","33.1500","32.5500"
"2017/07/19","32.5500","441870.0000","32.3000","32.6500","32.0500"
"2017/07/18","32.1000","328895.0000","31.6500","32.1000","31.3500"
"2017/07/17","31.6500","313266.0000","31.8500","32.0000","31.5000"
"2017/07/14","31.8000","383443.0000","32.0000","32.2000","31.5500"
"2017/07/13","32.0000","546106.0000","31.2500","32.1500","31.2000"
"2017/07/12","31.1500","638627.0000","31.1500","31.3000","31.0000"
"2017/07/11","31.0000","579483.0000","31.0000","31.4500","30.9000"
"2017/07/10","30.8500","614351.0000","30.8500","31.3500","30.7750"
"2017/07/07","30.8500","444506.0000","30.7500","30.8500","30.4250"
"2017/07/06","30.5000","474646.0000","30.6000","30.8000","30.3500"
"2017/07/05","30.7500","525948.0000","31.1000","31.1500","30.5500"
"2017/07/03","30.9500","166069.0000","30.8500","31.2500","30.7500"
"2017/06/30","30.7000","1004933.0000","30.4000","31.0500","30.2500"
"2017/06/29","30.0000","509513.0000","30.8000","30.8000","29.5000"
"2017/06/28","30.5500","520151.0000","30.3000","30.8250","30.2500"
"2017/06/27","30.1000","812084.0000","29.4500","30.6000","29.4000"
"2017/06/26","29.4500","581355.0000","30.0000","30.0500","29.3500"
"2017/06/23","29.7500","4384501.0000","29.5000","29.8000","29.3500"
"2017/06/22","29.5000","296769.0000","29.4500","29.8000","29.4000"
"2017/06/21","29.4500","329044.0000","29.7500","29.9000","29.2000"
"2017/06/20","29.7000","473747.0000","29.6000","29.9500","29.5000"
"2017/06/19","29.7500","407805.0000","29.8000","29.9240","29.5500"
"2017/06/16","29.6500","467901.0000","29.5000","29.8000","29.3373"
"2017/06/15","29.3500","401817.0000","29.5500","29.8500","29.3000"
"2017/06/14","30.0500","290718.0000","30.2000","30.4750","29.9000"
"2017/06/13","30.2500","305351.0000","30.1000","30.5500","29.9500"
"2017/06/12","29.8500","603722.0000","30.0000","30.0500","29.2550"
"2017/06/09","30.2000","455652.0000","29.5500","30.4000","29.4000"
"2017/06/08","29.3500","171290.0000","29.3000","29.6500","29.2000"
"2017/06/07","29.3000","191442.0000","29.1000","29.5000","29.0000"
"2017/06/06","29.1000","265592.0000","29.0000","29.4500","28.8000"
"2017/06/05","29.1500","252644.0000","29.2500","29.4366","29.0500"
"2017/06/02","29.4000","433671.0000","28.8500","29.4500","28.7500"
"2017/06/01","28.9500","371792.0000","28.4500","29.2250","28.2500"
"2017/05/31","28.3000","254885.0000","28.3000","28.3000","27.8000"
"2017/05/30","28.2500","293143.0000","28.4000","28.4143","27.8500"
"2017/05/26","28.4000","209329.0000","28.3000","28.5000","28.1250"
"2017/05/25","28.3000","215783.0000","28.1500","28.4000","28.0000"
"2017/05/24","28.0000","251577.0000","27.6500","28.0250","27.6000"
"2017/05/23","27.6000","228123.0000","27.9500","27.9500","27.5500"
"2017/05/22","27.9000","277290.0000","28.0000","28.2500","27.8500"
"2017/05/19","27.9000","345657.0000","27.4000","28.3500","27.4000"
"2017/05/18","27.4000","535934.0000","27.3500","27.6500","27.2250"
"2017/05/17","27.5000","442549.0000","28.3500","28.5000","27.4000"
"2017/05/16","28.7500","679583.0000","27.9000","28.8500","27.8500"
"2017/05/15","27.9000","549322.0000","27.6500","27.9000","27.5000"
"2017/05/12","28.3000","720351.0000","29.0000","29.0000","28.1500"
"2017/05/11","29.0000","390870.0000","29.3500","29.5500","28.8000"
"2017/05/10","29.5500","533554.0000","29.4000","29.9000","29.2000"
"2017/05/09","29.4000","393781.0000","29.0000","29.5000","28.9750"
"2017/05/08","29.0000","307244.0000","29.2000","29.2500","28.7000"
"2017/05/05","29.1000","424833.0000","28.8000","29.1500","28.5240"
"2017/05/04","28.8000","480960.0000","29.2000","29.2500","28.5500"
"2017/05/03","29.1000","664645.0000","29.2000","29.5000","29.0000"
"2017/05/02","29.2500","645593.0000","29.7000","29.7000","28.7000"
"2017/05/01","29.6000","949634.0000","29.8500","30.4000","29.5250"
"2017/04/28","29.3000","640156.0000","31.5500","31.5500","28.5500"
"2017/04/27","29.0000","347109.0000","28.5000","29.0500","28.3000"
"2017/04/26","28.4500","592105.0000","28.7000","28.8500","28.4000"
"2017/04/25","28.7500","557710.0000","28.5500","28.8500","28.4000"
"2017/04/24","28.5000","480158.0000","28.6000","28.6500","28.3000"
"2017/04/21","28.0500","402716.0000","28.3500","28.6500","28.0000"
"2017/04/20","28.4000","408276.0000","28.2500","28.4000","28.0000"
"2017/04/19","28.0000","310153.0000","28.3000","28.4035","28.0000"
"2017/04/18","28.0500","245730.0000","28.0000","28.2500","27.8875"
"2017/04/17","28.1500","455231.0000","27.6000","28.2000","27.6000"
"2017/04/13","27.5500","854185.0000","27.6500","28.0500","27.5000"
"2017/04/12","27.7000","636632.0000","27.0000","27.8000","26.9000"
"2017/04/11","26.9500","367403.0000","26.8500","27.0000","26.7000"
"2017/04/10","26.9500","451628.0000","27.0500","27.2500","26.8500"
"2017/04/07","27.0000","502634.0000","26.9500","27.2500","26.8000"
"2017/04/06","27.0000","457554.0000","27.0000","27.1000","26.7500"
"2017/04/05","26.8500","561334.0000","27.4500","27.5500","26.8000"
"2017/04/04","27.2000","555673.0000","27.6500","27.7500","27.1000"
"2017/04/03","27.6000","497084.0000","27.7500","27.9350","27.4500"
"2017/03/31","27.6000","734424.0000","27.5000","28.0000","27.3500"
"2017/03/30","27.5000","391791.0000","27.1500","27.7000","27.0500"
"2017/03/29","27.1500","354019.0000","27.5000","27.5000","26.9500"
"2017/03/28","27.5000","403321.0000","26.8500","27.6500","26.8000"
"2017/03/27","26.9500","541652.0000","26.4000","27.0750","26.3000"
"2017/03/24","26.6300","289184.0000","26.9500","27.0500","26.5500"
"2017/03/23","26.9000","412365.0000","26.9000","27.3000","26.7500"
"2017/03/22","26.8500","365211.0000","26.7000","27.0000","26.4500"
"2017/03/21","26.8500","638265.0000","27.6500","27.6500","26.5000"
"2017/03/20","27.5000","306961.0000","27.7000","27.7000","27.1500"
"2017/03/17","27.7500","612851.0000","28.3500","28.3500","27.6500"
"2017/03/16","28.3000","702761.0000","28.1500","28.6000","28.0500"
"2017/03/15","28.0500","697324.0000","27.8000","28.2000","27.6000"
"2017/03/14","27.6500","520212.0000","27.7000","27.8500","27.4750"
"2017/03/13","27.8000","531564.0000","27.6000","27.8500","27.1000"
"2017/03/10","27.5000","511721.0000","27.3500","27.5000","26.9000"
"2017/03/09","27.0000","735366.0000","26.9000","27.7000","26.8000"
"2017/03/08","27.5500","683433.0000","27.7000","27.9500","27.4500"
"2017/03/07","27.4500","362004.0000","27.8000","27.9000","27.4500"
"2017/03/06","27.8000","384311.0000","27.9500","28.0000","27.7000"
"2017/03/03","28.0000","463997.0000","28.4000","28.4000","27.9000"
"2017/03/02","28.3000","468142.0000","28.4000","28.4000","28.0000"
"2017/03/01","28.3000","539711.0000","28.9000","29.1000","28.2000"
"2017/02/28","28.4500","553865.0000","28.9500","29.0000","28.2500"
"2017/02/27","29.0000","851475.0000","28.9500","29.3000","28.8500"
"2017/02/24","29.1000","631461.0000","29.3000","29.4500","28.9000"
"2017/02/23","29.5000","2266541.0000","29.2000","29.6000","29.1000"
"2017/02/22","30.4000","384645.0000","30.3500","30.7000","30.2500"
"2017/02/21","30.4500","376072.0000","30.0500","30.5500","29.9500"
"2017/02/17","29.8500","257513.0000","29.9500","30.1500","29.7500"
"2017/02/16","30.1000","273676.0000","30.2000","30.3500","29.9000"
"2017/02/15","30.1500","365037.0000","30.1500","30.2500","29.7500"
"2017/02/14","30.0500","309074.0000","29.9000","30.2500","29.7000"
"2017/02/13","30.0500","500386.0000","30.2500","30.3500","29.7000"
"2017/02/10","30.2000","397177.0000","29.9000","30.2500","29.6000"
"2017/02/09","30.6500","437272.0000","30.4000","30.8500","30.0000"
"2017/02/08","30.2000","644093.0000","29.8000","30.4000","29.6000"
"2017/02/07","29.8000","389396.0000","29.7000","30.0000","29.0500"
"2017/02/06","29.3500","218699.0000","29.3500","29.6000","29.0500"
"2017/02/03","29.3000","346715.0000","29.5000","29.6500","29.1500"
"2017/02/02","29.1000","215968.0000","29.0000","29.2000","28.6000"
"2017/02/01","29.0000","288373.0000","29.2000","29.3500","28.5000"
"2017/01/31","28.9500","222716.0000","28.8000","29.0500","28.6750"
"2017/01/30","28.8000","321422.0000","28.0500","28.8500","27.7500"
"2017/01/27","28.1000","372768.0000","28.5000","28.5000","27.8500"
"2017/01/26","28.4000","282257.0000","29.0000","29.0000","28.3000"
"2017/01/25","29.0000","511675.0000","29.5500","29.6500","28.7750"
"2017/01/24","29.1500","260037.0000","29.5000","29.5750","29.0000"
"2017/01/23","29.3500","289259.0000","29.2000","29.5000","28.7500"
"2017/01/20","29.3000","481747.0000","28.8500","29.3500","28.8500"
"2017/01/19","28.6500","344272.0000","28.8500","29.0930","28.5500"
"2017/01/18","28.6500","455313.0000","28.0000","28.6500","27.6500"
"2017/01/17","28.0000","505360.0000","28.9000","28.9500","27.9500"
"2017/01/13","28.8500","446160.0000","28.5500","29.3000","28.5500"
"2017/01/12","28.5500","633723.0000","29.2500","29.2500","28.3000"
"2017/01/11","29.4500","425901.0000","29.2000","29.6500","29.0500"
"2017/01/10","29.2000","356983.0000","29.2000","29.6000","29.0750"
"2017/01/09","29.2500","375609.0000","29.2500","29.6250","28.8999"
"2017/01/06","29.4500","229268.0000","29.4500","29.7000","29.1500"
"2017/01/05","29.4500","437258.0000","29.6000","29.9500","29.0500"
"2017/01/04","29.8500","593190.0000","29.8000","30.1000","29.2500"
"2017/01/03","30.7000","439614.0000","30.1500","30.8500","29.9500"
"2016/12/30","29.7500","228091.0000","29.6000","29.9000","29.4000"
"2016/12/29","29.6000","290867.0000","29.5500","29.7500","29.2000"
"2016/12/28","29.5500","207445.0000","30.2500","30.4341","29.4750"
"2016/12/27","30.2500","140553.0000","30.2500","30.5250","30.1500"
"2016/12/23","30.0500","226538.0000","30.4000","30.7500","29.5000"
"2016/12/22","30.3500","270030.0000","30.3500","30.4500","30.0000"
"2016/12/21","30.3000","297322.0000","30.3000","30.4000","29.6000"
"2016/12/20","30.3000","476564.0000","30.1000","30.7000","29.8433"
"2016/12/19","29.8000","441227.0000","29.8000","30.0750","29.4500"
"2016/12/16","29.6500","810457.0000","30.1000","30.6500","29.5500"
"2016/12/15","30.1000","605552.0000","30.7000","31.0000","29.9000"
"2016/12/14","30.6500","432193.0000","31.1500","31.6000","30.5500"
"2016/12/13","31.4500","769442.0000","31.7500","32.2000","31.1000"
"2016/12/12","31.6000","790892.0000","31.4500","32.1500","31.4500"
"2016/12/09","31.3000","623181.0000","31.7500","32.1000","31.1000"
"2016/12/08","31.7000","406010.0000","31.4000","31.7500","30.9000"
"2016/12/07","31.3000","567481.0000","30.2500","31.3250","29.9950"
"2016/12/06","30.2500","438919.0000","29.9000","30.5000","29.7500"
"2016/12/05","29.7000","557082.0000","30.6000","30.7000","29.6000"
"2016/12/02","30.2500","658396.0000","30.2000","30.3500","29.8250"
"2016/12/01","30.1500","588862.0000","30.0000","30.6000","29.5500"
"2016/11/30","29.8000","819700.0000","29.4000","29.8750","29.1000"
"2016/11/29","29.0000","561123.0000","29.2500","29.6000","28.8000"
"2016/11/28","29.2500","653440.0000","29.8000","29.8500","29.2000"
"2016/11/25","29.9500","165133.0000","30.1000","30.1000","29.7500"
"2016/11/23","29.9500","1071639.0000","30.1500","30.5000","29.8500"
"2016/11/22","30.1500","542583.0000","29.6500","30.3000","29.5000"
"2016/11/21","29.7000","512038.0000","29.3500","30.0500","29.3500"
"2016/11/18","29.2000","404601.0000","28.5500","29.2500","28.4000"
"2016/11/17","28.5500","641468.0000","27.9000","28.8250","27.6000"
"2016/11/16","27.9000","464861.0000","27.6000","27.9500","27.4000"
"2016/11/15","27.9500","591259.0000","26.8500","28.0000","26.6000"
"2016/11/14","26.9500","363876.0000","26.4500","27.1500","26.4000"
"2016/11/11","27.1000","406398.0000","26.9000","27.2000","26.5500"
"2016/11/10","26.9000","515395.0000","25.7000","27.2500","25.5500"
"2016/11/09","25.6500","517963.0000","24.7000","25.8256","24.6000"
"2016/11/08","24.5500","505054.0000","25.3500","25.5000","24.4750"
"2016/11/07","25.5000","373060.0000","25.4500","25.7500","25.3000"
"2016/11/04","24.9000","663585.0000","25.0500","25.3000","24.8000"
"2016/11/03","25.0500","782103.0000","25.4500","25.6500","24.8000"
"2016/11/02","25.5000","661578.0000","25.6500","25.7500","25.0000"
"2016/11/01","25.9500","606429.0000","27.2500","27.4000","25.5010"
"2016/10/31","26.0000","593409.0000","26.7000","26.7000","25.9500"
"2016/10/28","26.6000","593970.0000","26.8000","26.9750","26.2500"
"2016/10/27","26.7000","447114.0000","27.5500","27.5500","26.5000"
"2016/10/26","27.4500","535470.0000","27.4500","28.0000","27.3500"
"2016/10/25","27.6000","245156.0000","27.8500","27.9500","27.5500"
"2016/10/24","27.8500","200138.0000","27.8500","28.1000","27.6750"
"2016/10/21","27.6000","325337.0000","27.5000","27.7500","27.3000"
"2016/10/20","27.7000","324485.0000","28.1000","28.2788","27.5500"
"2016/10/19","28.1000","391446.0000","27.6500","28.2000","27.4500"
"2016/10/18","27.6500","309281.0000","28.2000","28.2500","27.5500"
"2016/10/17","27.6000","222257.0000","27.5500","27.9000","27.3500"
"2016/10/14","27.6100","305484.0000","27.9100","28.0500","27.5200"
"2016/10/13","27.5200","464962.0000","27.7600","27.8300","27.1500"
"2016/10/12","28.0000","475645.0000","27.5700","28.3900","27.4892"
"2016/10/11","27.5100","285188.0000","27.8800","27.9200","27.1900"
"2016/10/10","27.9800","164269.0000","28.2300","28.3900","27.9700"
"2016/10/07","28.0400","412856.0000","28.0600","28.3250","27.6300"
"2016/10/06","28.0200","739717.0000","28.2000","28.4200","27.8400"
"2016/10/05","28.1500","414770.0000","27.7100","28.2800","27.6000"
"2016/10/04","27.5400","377549.0000","27.7700","27.7700","27.3000"
"2016/10/03","27.6800","510950.0000","27.3500","28.3000","27.3000"
"2016/09/30","27.2000","428234.0000","26.9000","27.3100","26.6000"
"2016/09/29","26.6500","343522.0000","27.2200","27.3300","26.6300"
"2016/09/28","27.1500","274310.0000","26.8900","27.1800","26.7200"
"2016/09/27","26.7700","387454.0000","26.5200","26.9300","26.2788"
"2016/09/26","26.6500","333403.0000","27.0200","27.1200","26.5200"
"2016/09/23","27.2000","324541.0000","27.6500","27.9300","27.1900"
"2016/09/22","27.7900","485731.0000","27.4500","27.9600","27.4500"
"2016/09/21","27.2300","374934.0000","27.3000","27.3800","27.0100"
"2016/09/20","27.0900","412754.0000","27.4600","27.4900","27.0900"
"2016/09/19","27.1800","366140.0000","27.1300","27.5000","26.9050"
"2016/09/16","26.9500","761024.0000","26.5500","27.0600","26.4700"
"2016/09/15","26.9900","368689.0000","26.6400","27.0900","26.4800"
"2016/09/14","26.6500","283908.0000","27.2200","27.2500","26.5200"
"2016/09/13","27.1700","907566.0000","26.8700","27.5700","26.8600"
"2016/09/12","27.0500","548729.0000","26.2200","27.2500","26.1700"
"2016/09/09","26.4600","601875.0000","26.5800","26.7300","26.0800"
"2016/09/08","26.7200","336120.0000","26.7400","26.9300","26.5800"
"2016/09/07","26.7300","545691.0000","26.3600","26.8300","26.3600"
"2016/09/06","26.4700","504062.0000","26.2600","26.7600","26.0700"
"2016/09/02","26.0200","595444.0000","25.9200","26.0900","25.5500"
"2016/09/01","25.6900","473934.0000","26.2400","26.4000","25.4100"
"2016/08/31","26.1500","457608.0000","26.6400","26.6500","26.0700"
"2016/08/30","26.5700","281986.0000","26.5600","26.7090","26.4050"
"2016/08/29","26.4800","244214.0000","26.3900","26.6400","26.3900"
"2016/08/26","26.3900","142888.0000","26.4600","26.7400","26.2600"
"2016/08/25","26.3700","207468.0000","26.6000","26.8600","26.3200"
"2016/08/24","26.6800","160486.0000","27.2900","27.4400","26.6750"
"2016/08/23","27.2400","249275.0000","26.9000","27.3900","26.8400"
"2016/08/22","26.7100","213077.0000","26.9500","27.0000","26.3300"
"2016/08/19","27.0100","128322.0000","26.9100","27.0900","26.7500"
"2016/08/18","26.9600","332119.0000","26.5100","27.0000","26.4700"
"2016/08/17","26.4800","237691.0000","26.8300","26.9750","26.3000"
"2016/08/16","26.8300","222642.0000","27.2100","27.3000","26.7900"
"2016/08/15","27.3500","270809.0000","27.0000","27.4800","26.9900"
"2016/08/12","27.5800","316913.0000","27.7200","27.9400","27.3900"
"2016/08/11","27.8800","205679.0000","27.8000","28.0100","27.7500"
"2016/08/10","27.7100","248449.0000","28.2500","28.2500","27.6300"
"2016/08/09","28.2100","316179.0000","28.8300","28.8300","28.0700"
"2016/08/08","28.7600","244340.0000","29.1300","29.4490","28.7400"
"2016/08/05","29.0000","432969.0000","28.3400","29.1800","28.1700"
"2016/08/04","28.1700","219872.0000","28.0200","28.2200","27.7650"
"2016/08/03","28.0200","327901.0000","27.6700","28.1800","27.5850"
"2016/08/02","27.6500","431303.0000","27.8000","27.9200","27.5100"
"2016/08/01","27.8200","250572.0000","27.8700","28.0300","27.6550"
"2016/07/29","27.9600","280772.0000","27.7200","28.0000","27.5900"
"2016/07/28","27.7600","284424.0000","27.9000","27.9000","27.3100"
"2016/07/27","27.9400","343725.0000","27.6700","28.1500","27.6700"
"2016/07/26","27.7000","623820.0000","27.3500","28.1600","26.7200"
"2016/07/25","28.0800","470141.0000","28.1500","28.6700","28.0100"
"2016/07/22","28.4600","449868.0000","28.4000","28.6000","28.3050"
"2016/07/21","28.3600","497422.0000","28.2500","28.6500","28.0100"
"2016/07/20","28.2800","343842.0000","28.0900","28.2800","27.5000"
"2016/07/19","27.8100","209627.0000","27.8700","28.1100","27.6100"
"2016/07/18","28.0400","301571.0000","27.5000","28.2100","27.4200"
"2016/07/15","27.5100","483199.0000","27.4100","27.8100","26.9100"
"2016/07/14","27.7000","548725.0000","28.1400","28.4200","27.5300"
"2016/07/13","27.6900","395059.0000","28.0000","28.2800","27.3800"
"2016/07/12","28.4000","587344.0000","27.9600","28.6300","27.9200"
"2016/07/11","27.6600","646739.0000","27.3400","27.7300","27.2700"
"2016/07/08","27.2700","1208277.0000","27.4500","27.7500","27.1100"
"2016/07/07","27.2000","626437.0000","26.8000","27.4400","26.7100"
"2016/07/06","27.0300","540343.0000","26.9300","27.1900","26.3200"
"2016/07/05","27.0900","312287.0000","27.4200","27.4200","26.8000"
"2016/07/01","27.7000","215823.0000","27.6200","28.0800","27.5521"
"2016/06/30","27.6800","416340.0000","27.3600","27.6900","26.7900"
"2016/06/29","27.2800","316897.0000","27.1200","27.4000","26.8300"
"2016/06/28","26.9300","702289.0000","26.2300","27.1100","26.1400"
